Taxa Group;Family;InterestedGroup;Subfamily;Genus;Species;Taxa Original label in the French data-base;EnoUp_Pre1;EnoUp_Pre2;EnoUp_Pre3;EnoUp_Pre4;EnoUp_Pre5;EnoDown_Pre1;EnoDown_Pre2;EnoDown_Pre3;EnoDown_Pre4;EnoDown_Pre5;EnoUp_Post1;EnoUp_Post2;EnoUp_Post3;EnoUp_Post4;EnoUp_Post5;EnoDown_Post1;EnoDown_Post2;EnoDown_Post3;EnoDown_Post4;EnoDown_Post5;Taxa Original label in the French data-base;0.25cm;0.250.5cm;0.51cm;12cm;24cm;48cm;8cm;1year;more1year;less1;1year;more1;egg;larva;nymph;adult;ovoviviparity;isolated eggs free;isolated eggs cemented;clutches cemented or fixed;clutches free;clutches in vegetation;clutches terrestrial;asexual reproduction;aquatic passive;aquatic active;aerial passive;aerial active;eggs statoblasts;cocoons;housings against desiccation;diapause or dormancy;none;microorganisms;detritus less 1mm;dead plant more 1mm;living microphytes;living macrophytes;dead animal more 1mm;living microinvertebrates;living macroinvertebrates;vertebrates;absorber;deposit feeder;shredder;scraper;filter-feeder;piercer;predator;parasite;tegument;gill;plastron;spiracle;hydrostatic vesicle;cold less 15C;warm more 15C;eurythermic;less 4;more 4-4.5;more 4.5-5;more 5-5.5;more 5.5-6;more 6;oligotrophic;mesotrophic;eutrophic;xenosaprobic;oligosaprobic;b-mesosaprobic;a-mesosaprobic;polysaprobic;freshwater;brackish water;2  Pyrenees;4  Alps;8  Vosges Jura Massif Central;13a  lowlands oceanic;13b  lowlands mediterranean;lowlands;piedmont level;alpine level;crenon;epirithron;metarithron;hyporithron;epipotamon;metapotamon;estuary;outside river system;river channel;banks connected side-arms;ponds pools disconnected side-arms;marshes peat bogs;temporary waters;lakes;groundwaters;flagsboulderscobblespebbles;gravel;sand;silt;macrophytes;microphytes;twigsroots;organic detrituslitter;mud;flier;surface swimmer;full water swimmer;crawler;burrower;interstitial;temporarily attached;permanently attached;null;slow less 25 cms;medium 25-50 cmlesss;fast more 50 cms
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Scarodytes;halensis Ad. / Lv.;Scarodytes halensis;;;;;;;;;;;;;;;;;;;;;Scarodytes halensis;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;0;0;1;2;0;1;3;0;1;3;1;0;3;0;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;1;3;1;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;1;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Stictonectes;sp. Ad. / Lv.;Stictonectes;;;;;;;;;;;;;;;;;;;;;Stictonectes;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;1;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;1;1;1;3;0;3;1;0;0;3;0;0;3;0;3;3;3;3;3;3;1;0;0;1;1;0;0;0;0;4;0;1;2;1;1;1;0;0;1;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Deronectes;sp. Ad. / Lv.;Deronectes;;;;;;;;;;;;;;;;;;;;;Deronectes;0;3;1;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;2;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;1;1;1;3;1;3;0;0;1;3;2;0;3;0;3;3;3;3;3;3;1;1;0;1;4;4;1;0;0;1;0;1;2;1;1;1;0;0;1;1;1;1;0;0;1;0;1;0;3;3;0;0;0;0;3;2;1;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Stictotarsus;duodecimpustulatus Ad.;Stictotarsus duodecimpustulatus;;;;;;;;;;;;;;;;;;;;;Stictotarsus duodecimpustulatus;0;0;3;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;1;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;1;1;1;3;1;3;0;0;1;3;1;0;3;0;3;3;3;3;3;3;0;0;0;0;1;1;1;0;0;0;0;1;2;1;0;1;0;0;0;1;1;2;0;0;1;0;1;0;3;3;0;0;0;0;3;1;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Nebrioporus;sp. Ad. / Lv.;Nebrioporus;;;;;;;;;;;;;;;;;;;;;Nebrioporus;0;2;2;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;2;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;1;0;3;0;0;0;0;1;3;3;3;0;0;1;3;0;0;3;1;3;3;3;3;3;3;2;1;0;1;4;4;1;0;0;0;0;1;2;1;0;1;0;1;2;2;1;1;0;0;1;0;1;0;3;3;0;0;0;0;3;2;1;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;HYDROPORINAE;Oreodytes;sp. Ad. / Lv.;Oreodytes;;;;;;;;;;;;;;;;;;;;;Oreodytes;0;3;0;0;0;0;0;1;3;0;1;3;3;3;0;2;0;0;0;3;0;0;0;0;2;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;1;0;3;0;1;1;1;1;3;3;2;0;0;2;3;0;0;3;0;3;3;3;3;3;3;2;1;0;2;4;4;1;0;0;0;1;3;0;0;0;1;0;1;2;2;1;0;0;0;1;0;1;0;3;3;0;0;0;0;3;2;1;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;LACCOPHILINAE;Laccophilus;sp. Ad. / Lv.;Laccophilus;;;;;;;;;;;;;;;;;;;;;Laccophilus;0;3;0;0;0;0;0;0;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;1;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;1;2;3;3;0;3;3;0;1;3;3;0;3;1;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;1;3;1;1;1;0;0;0;0;1;4;0;0;1;2;1;0;3;3;0;0;0;0;3;1;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;COPELATINAE;Copelatus;sp. Ad. / Lv.;Copelatus;;;;;;;;;;;;;;;;;;;;;Copelatus;0;0;3;0;0;0;0;0;3;0;3;1;3;3;0;2;0;0;0;0;0;3;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;2;3;0;0;0;3;0;0;0;2;0;1;0;0;3;0;0;0;3;0;0;1;1;1;3;0;1;3;0;0;3;3;0;3;1;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;COLYMBETINAE;Platambus;maculatus Ad. / Lv.;Platambus maculatus;;;;;;;;;;;;;;;;;;;;;Platambus maculatus;0;0;3;0;0;0;0;0;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;2;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;1;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;2;2;2;3;0;3;1;0;1;2;3;0;3;0;3;3;3;3;3;3;1;0;0;0;1;4;4;1;0;0;1;3;0;0;0;0;0;0;1;1;1;2;0;0;1;0;1;0;3;3;0;0;0;0;3;3;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;COLYMBETINAE;Agabus;sp. Ad. / Lv.;Agabus;;;;;;;;;;;;;;;;;;;;;Agabus;0;0;3;2;0;0;0;0;3;0;3;1;3;3;0;2;0;0;0;3;0;1;0;0;1;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;1;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;1;1;2;3;3;3;1;3;3;0;3;3;2;0;3;1;3;3;3;3;3;3;2;1;0;1;2;3;2;1;0;3;0;1;2;2;1;2;0;0;1;1;1;3;0;0;3;3;1;0;3;3;0;0;0;0;3;1;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;COLYMBETINAE;Ilybius;sp. Ad. / Lv.;Ilybius;;;;;;;;;;;;;;;;;;;;;Ilybius;0;0;2;3;0;0;0;0;3;0;3;1;3;3;0;2;0;0;0;0;0;3;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;1;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;1;1;2;2;2;3;0;1;3;0;1;3;3;1;3;0;3;3;3;3;3;3;1;0;0;0;0;0;0;0;0;5;0;1;2;2;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;COLYMBETINAE;Rhantus;grapii Ad. / Lv.;Nartus grapii;;;;;;;;;;;;;;;;;;;;;Nartus grapii;0;0;0;3;0;0;0;0;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;1;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;1;1;1;3;0;1;3;0;1;3;3;0;3;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;5;0;1;2;2;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;COLYMBETINAE;Rhantus;sp. Ad. / Lv.;Rhantus;;;;;;;;;;;;;;;;;;;;;Rhantus;0;0;1;3;0;0;0;0;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;1;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;1;1;1;1;1;2;0;1;3;0;0;3;3;0;3;0;3;3;3;3;3;3;1;0;0;0;0;0;0;0;0;5;0;1;2;2;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;COLYMBETINAE;Colymbetes;sp. Ad. / Lv.;Colymbetes;;;;;;;;;;;;;;;;;;;;;Colymbetes;0;0;0;3;0;0;0;0;3;0;3;0;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;1;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;1;1;2;2;2;2;0;1;3;0;0;2;3;0;3;0;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;1;2;2;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;COLYMBETINAE;Meladema;coriacea Ad. / Lv.;Meladema coriacea;;;;;;;;;;;;;;;;;;;;;Meladema coriacea;0;0;0;0;3;0;0;0;3;0;3;0;3;3;0;2;0;0;0;3;0;0;0;0;1;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;1;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;1;1;1;3;1;3;0;0;0;0;0;0;3;0;0;0;0;0;3;3;0;0;0;0;2;2;0;0;0;4;0;3;1;0;2;0;0;0;1;1;0;3;0;0;1;0;1;0;3;3;0;0;0;0;3;1;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;DYTISCINAE;Eretes;sticticus Ad. / Lv.;Eretes sticticus;;;;;;;;;;;;;;;;;;;;;Eretes sticticus;0;0;0;3;0;0;0;0;3;0;3;0;3;3;0;2;0;0;0;0;0;3;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;1;0;0;3;0;0;3;0;0;1;0;0;3;0;0;1;3;0;0;1;1;1;3;0;1;3;0;0;0;0;0;3;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;DYTISCINAE;Hydaticus;sp. Ad. / Lv.;Hydaticus;;;;;;;;;;;;;;;;;;;;;Hydaticus;0;0;1;3;0;0;0;0;3;0;3;0;3;3;0;2;0;0;0;0;0;3;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;1;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;2;2;2;3;0;1;3;0;0;3;3;0;3;0;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;DYTISCINAE;Graphoderus;sp. Ad. / Lv.;Graphoderus;;;;;;;;;;;;;;;;;;;;;Graphoderus;0;0;0;3;0;0;0;0;3;0;3;0;3;3;0;2;0;0;0;0;0;3;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;1;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;1;1;1;3;3;3;0;1;3;0;0;3;3;0;3;0;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;DYTISCINAE;Acilius;sp. Ad. / Lv.;Acilius;;;;;;;;;;;;;;;;;;;;;Acilius;0;0;0;3;0;0;0;0;3;0;3;0;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;3;1;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;1;1;1;2;2;3;0;1;3;0;0;1;2;0;3;1;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;DYTISCINAE;Dytiscus;sp. Ad. / Lv.;Dytiscus;;;;;;;;;;;;;;;;;;;;;Dytiscus;0;0;0;0;3;1;0;0;3;0;3;0;3;3;0;2;0;0;0;0;0;3;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;0;3;3;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;1;2;2;3;0;1;3;0;1;2;3;0;3;0;3;3;3;3;3;3;1;1;0;1;1;1;0;0;0;4;0;1;2;2;0;2;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;DYTISCIDAE;DYTISCIDAE;DYTISCINAE;Cybister;lateralimarginalis Ad. / Lv.;Cybister lateralimarginalis;;;;;;;;;;;;;;;;;;;;;Cybister lateralimarginalis;0;0;0;0;3;0;0;0;3;0;3;0;3;3;0;2;0;0;0;0;0;3;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;0;3;3;0;0;3;0;0;3;0;0;1;0;0;3;0;0;0;3;0;0;1;1;1;3;0;1;3;0;0;1;3;0;3;0;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;1;0;0;0;0;0;3;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HYDROSCAPHIDAE;HYDROSCAPHIDAE;[Fam:HYDROSCAPHIDAE];Hydroscapha;granulatum Ad. / Lv.;Hydroscapha granulum;;;;;;;;;;;;;;;;;;;;;Hydroscapha granulum;3;0;0;0;0;0;0;0;3;0;3;1;3;3;0;2;0;0;3;0;0;0;0;0;2;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;3;0;3;0;0;0;3;0;0;0;0;0;2;1;3;0;0;0;0;0;0;3;0;0;0;0;0;3;3;0;0;0;1;3;3;0;0;0;0;3;3;0;0;0;0;0;0;3;3;0;0;1;0;0;0;1;0;3;3;0;0;0;0;0;1;3;1
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Crenitis;punctatostriata Ad. / Lv.;Crenitis punctatostriata;;;;;;;;;;;;;;;;;;;;;Crenitis punctatostriata;0;3;0;0;0;0;0;1;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;3;0;0;3;1;0;0;0;3;0;0;0;1;0;1;0;1;3;0;0;0;3;0;1;1;1;1;1;0;0;3;0;0;2;1;0;3;0;0;0;0;0;3;2;3;0;0;0;0;0;0;0;0;5;0;0;1;3;0;0;0;0;0;0;0;3;1;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Hemisphaera;guignoti Ad. / Lv.;Hemisphaera guignoti;;;;;;;;;;;;;;;;;;;;;Hemisphaera guignoti;0;3;0;0;0;0;0;1;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;3;0;0;3;1;0;0;0;3;0;0;0;1;0;1;0;1;3;0;0;0;3;0;0;0;0;0;2;0;0;3;0;0;0;0;0;3;0;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;3;3;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Hydrobius;sp. Ad. / Lv.;Hydrobius;;;;;;;;;;;;;;;;;;;;;Hydrobius;0;0;3;1;0;0;0;1;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;3;0;0;3;1;0;0;0;3;0;0;0;1;0;1;0;1;3;0;0;0;3;1;1;1;1;1;2;0;1;3;0;0;1;2;0;3;1;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;3;3;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Limnoxenus;niger Ad. / Lv.;Limnoxenus niger;;;;;;;;;;;;;;;;;;;;;Limnoxenus niger;0;0;3;0;0;0;0;1;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;3;0;0;3;1;0;0;0;3;0;0;0;1;0;1;0;1;3;0;0;0;3;0;0;0;0;0;3;0;0;3;0;0;1;2;0;3;1;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;3;3;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Paracymus;sp. Ad. / Lv.;Paracymus;;;;;;;;;;;;;;;;;;;;;Paracymus;0;3;0;0;0;0;0;1;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;3;0;0;3;1;0;0;0;3;0;0;0;1;0;1;0;1;3;0;0;0;3;0;0;1;1;2;3;0;0;3;0;0;0;0;0;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;3;3;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Anacaena;sp. Ad. / Lv.;Anacaena;;;;;;;;;;;;;;;;;;;;;Anacaena;0;3;0;0;0;0;0;1;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;3;0;0;3;1;0;0;0;3;0;0;0;1;0;1;0;1;3;0;0;0;3;1;1;2;2;3;3;2;2;3;0;0;1;2;0;3;1;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;1;0;0;0;0;0;0;3;3;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Laccobius;sp. Ad. / Lv.;Laccobius;;;;;;;;;;;;;;;;;;;;;Laccobius;0;3;0;0;0;0;0;1;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;1;1;0;3;0;0;0;0;3;0;0;0;3;0;0;3;1;0;0;0;3;0;0;0;1;0;1;0;1;3;0;0;0;3;0;0;1;1;1;3;0;1;3;0;1;3;3;1;3;1;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;1;3;3;0;3;3;1;0;3;3;0;0;0;0;3;1;0;0
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Helochares;sp. Ad. / Lv.;Helochares;;;;;;;;;;;;;;;;;;;;;Helochares;0;2;3;0;0;0;0;1;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;3;0;0;3;1;0;0;0;3;0;0;0;1;0;1;0;1;3;0;0;0;3;1;1;2;2;3;3;0;0;3;0;0;1;2;0;3;2;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;3;3;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Enochrus;sp. Ad. / Lv.;Enochrus;;;;;;;;;;;;;;;;;;;;;Enochrus;0;1;3;0;0;0;0;1;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;3;0;0;3;1;0;0;0;3;0;0;0;1;0;1;0;1;3;0;0;0;3;1;1;2;2;2;2;0;0;3;0;0;2;3;0;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;3;3;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Cymbiodyta;marginella Ad. / Lv.;Cymbiodyta marginella;;;;;;;;;;;;;;;;;;;;;Cymbiodyta marginella;0;3;0;0;0;0;0;1;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;3;0;0;3;1;0;0;0;3;0;0;0;1;0;1;0;1;3;0;0;0;3;1;1;1;1;1;2;0;0;3;0;1;3;3;0;2;2;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;3;3;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Chaetarthria;seminulum Ad. / Lv.;Chaetarthria seminulum;;;;;;;;;;;;;;;;;;;;;Chaetarthria seminulum;0;3;0;0;0;0;0;1;0;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;3;0;0;3;1;0;0;0;3;0;0;0;1;0;1;0;1;3;0;0;0;3;0;0;1;1;1;2;0;0;3;0;0;2;3;0;3;1;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;3;3;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Hydrophilus;sp. Ad. / Lv.;Hydrophilus;;;;;;;;;;;;;;;;;;;;;Hydrophilus;0;0;0;0;2;3;0;0;3;0;3;1;3;3;0;2;0;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;1;0;1;3;0;0;0;3;0;0;0;1;0;1;0;2;3;0;0;0;3;0;0;1;1;1;3;0;0;3;0;0;1;3;0;3;1;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;1;0;0;0;0;0;3;3;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Hydrochara;sp. Ad. / Lv.;Hydrochara;;;;;;;;;;;;;;;;;;;;;Hydrochara;0;0;0;3;0;0;0;0;3;0;3;1;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;1;0;1;3;0;0;0;3;0;0;0;1;0;1;0;2;3;0;0;0;3;0;1;1;2;2;3;0;0;3;0;0;1;3;0;3;1;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;1;0;0;0;0;0;3;3;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HYDROPHILIDAE;HYDROPHILIDAE;HYDROPHILINAE;Berosus;sp. Ad. / Lv.;Berosus;;;;;;;;;;;;;;;;;;;;;Berosus;0;2;2;0;0;0;0;1;3;0;3;1;3;3;0;2;0;0;0;0;0;3;0;0;0;1;0;3;0;0;3;0;0;0;0;0;3;0;0;3;1;0;0;0;3;0;0;0;3;0;3;3;1;3;0;0;0;3;1;1;1;2;2;3;0;1;3;0;0;1;3;0;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;3;3;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;SPERCHEIDAE;SPERCHEIDAE;[Fam:SPERCHEIDAE];Spercheus;emarginatus Ad. / Lv.;Spercheus emarginatus;;;;;;;;;;;;;;;;;;;;;Spercheus emarginatus;0;0;3;0;0;0;0;1;3;0;3;0;3;3;0;2;0;0;0;3;0;0;0;0;0;1;0;3;0;0;0;0;3;0;1;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;1;3;0;0;0;3;0;0;0;0;1;3;0;0;3;0;1;3;2;0;3;2;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;5;0;0;1;3;0;0;0;0;0;0;0;1;0;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
Coleoptera;HELOPHORIDAE;HELOPHORIDAE;[Fam:HELOPHORIDAE];Helophorus;sp. Ad. / Lv.;Helophorus;;;;;;;;;;;;;;;;;;;;;Helophorus;0;3;3;0;0;0;0;1;3;0;3;1;1;1;0;2;0;0;0;0;0;0;3;0;1;1;0;3;0;0;0;0;3;0;1;0;3;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1;3;0;0;0;3;1;1;2;3;3;3;1;1;3;0;1;3;3;0;3;2;3;3;3;3;3;3;1;1;0;0;0;0;0;0;0;5;0;1;2;2;2;1;0;0;0;0;0;1;3;0;3;3;1;0;3;3;0;0;0;0;3;1;0;0
Coleoptera;HYDROCHIDAE;HYDROCHIDAE;[Fam:HYDROCHIDAE];Hydrochus;sp. Ad. / Lv.;Hydrochus;;;;;;;;;;;;;;;;;;;;;Hydrochus;0;3;0;0;0;0;0;1;3;0;3;1;1;0;0;2;0;0;0;0;0;0;3;0;0;1;0;3;0;0;0;0;3;0;1;0;3;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1;3;0;0;0;3;1;1;3;3;3;3;0;0;3;0;0;2;3;1;3;0;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;5;0;0;3;3;0;0;0;0;0;0;0;2;3;0;3;3;1;0;3;3;0;0;0;0;3;0;0;0
